x,y,r,g,b,opacity
34,1,252,252,253,0.01568627450980392
35,1,247,248,251,0.06666666666666667
36,1,243,244,249,0.12941176470588237
37,1,239,241,248,0.20392156862745098
38,1,237,239,247,0.27058823529411763
39,1,233,236,245,0.32941176470588235
40,1,234,236,244,0.3764705882352941
41,1,235,237,245,0.4
42,1,234,236,243,0.4117647058823529
43,1,232,234,242,0.403921568627451
44,1,230,233,242,0.3843137254901961
45,1,234,237,246,0.34901960784313724
46,1,238,240,248,0.28627450980392155
47,1,241,243,250,0.2235294117647059
48,1,245,246,252,0.15294117647058825
49,1,249,250,253,0.08235294117647059
50,1,252,252,254,0.027450980392156862
30,2,253,253,254,0.023529411764705882
31,2,247,249,254,0.11764705882352941
32,2,243,245,253,0.25882352941176473
33,2,236,239,250,0.4196078431372549
34,2,229,231,243,0.5607843137254902
35,2,225,228,240,0.6666666666666666
36,2,227,229,240,0.7294117647058823
37,2,232,233,240,0.7725490196078432
38,2,234,237,241,0.796078431372549
39,2,237,237,241,0.803921568627451
40,2,244,245,248,0.803921568627451
41,2,245,245,247,0.803921568627451
42,2,240,240,243,0.807843137254902
43,2,239,240,241,0.803921568627451
44,2,237,237,241,0.8
45,2,237,237,241,0.796078431372549
46,2,235,238,242,0.788235294117647
47,2,235,236,243,0.7725490196078432
48,2,236,239,248,0.7411764705882353
49,2,235,238,247,0.6823529411764706
50,2,231,234,247,0.592156862745098
51,2,232,235,248,0.4627450980392157
52,2,236,238,249,0.3058823529411765
53,2,244,246,252,0.1568627450980392
54,2,251,251,254,0.047058823529411764
27,3,253,253,254,0.023529411764705882
28,3,244,245,252,0.15294117647058825
29,3,233,236,248,0.3607843137254902
30,3,225,229,244,0.5803921568627451
31,3,227,230,243,0.7254901960784313
32,3,238,241,249,0.792156862745098
33,3,244,244,248,0.8156862745098039
34,3,243,243,244,0.8156862745098039
35,3,241,241,243,0.803921568627451
36,3,242,242,242,0.788235294117647
37,3,243,243,243,0.7764705882352941
38,3,244,244,244,0.7647058823529411
39,3,244,244,244,0.7568627450980392
40,3,247,247,247,0.7529411764705882
41,3,248,248,248,0.7490196078431373
42,3,245,245,245,0.7450980392156863
43,3,242,242,245,0.7411764705882353
44,3,242,242,244,0.7411764705882353
45,3,244,244,245,0.7450980392156863
46,3,244,244,245,0.7450980392156863
47,3,244,244,244,0.7529411764705882
48,3,247,247,249,0.7647058823529411
49,3,246,246,247,0.7764705882352941
50,3,242,242,245,0.792156862745098
51,3,237,239,243,0.8
52,3,230,234,241,0.796078431372549
53,3,224,227,242,0.7450980392156863
54,3,219,224,241,0.6235294117647059
55,3,223,227,243,0.43529411764705883
56,3,239,241,249,0.21568627450980393
57,3,251,251,253,0.054901960784313725
20,4,255,255,255,0.00392156862745098
21,4,255,255,255,0.00392156862745098
22,4,255,255,255,0.00392156862745098
25,4,249,250,253,0.0784313725490196
26,4,233,236,249,0.30196078431372547
27,4,221,227,245,0.5686274509803921
28,4,222,226,240,0.7529411764705882
29,4,235,237,244,0.8196078431372549
30,4,239,239,243,0.8235294117647058
31,4,239,240,240,0.807843137254902
32,4,242,242,244,0.788235294117647
33,4,243,243,244,0.7686274509803922
34,4,241,241,243,0.7647058823529411
35,4,242,242,242,0.7490196078431373
36,4,240,240,240,0.7333333333333333
37,4,244,244,246,0.7176470588235294
38,4,244,244,244,0.7137254901960784
39,4,241,241,242,0.7019607843137254
40,4,243,243,245,0.6941176470588235
41,4,244,244,246,0.6941176470588235
42,4,243,244,245,0.6901960784313725
43,4,243,243,244,0.6901960784313725
44,4,241,241,242,0.6901960784313725
45,4,244,244,245,0.6941176470588235
46,4,243,243,245,0.6941176470588235
47,4,241,241,242,0.7019607843137254
48,4,243,243,244,0.7098039215686275
49,4,244,244,246,0.7176470588235294
50,4,243,243,243,0.7333333333333333
51,4,242,242,242,0.7411764705882353
52,4,241,241,241,0.7568627450980392
53,4,243,243,243,0.7764705882352941
54,4,237,239,241,0.8
55,4,226,227,239,0.8117647058823529
56,4,214,220,239,0.7803921568627451
57,4,211,216,240,0.6431372549019608
58,4,224,228,243,0.39215686274509803
59,4,244,246,250,0.13333333333333333
60,4,255,255,255,0.00392156862745098
17,5,255,255,255,0.00392156862745098
18,5,255,255,255,0.00392156862745098
19,5,255,255,255,0.00392156862745098
20,5,255,255,255,0.00784313725490196
23,5,243,244,249,0.10980392156862745
24,5,213,218,235,0.38823529411764707
25,5,198,204,232,0.6823529411764706
26,5,214,218,240,0.8117647058823529
27,5,235,237,244,0.8196078431372549
28,5,241,241,243,0.803921568627451
29,5,242,242,242,0.7843137254901961
30,5,243,243,244,0.7647058823529411
31,5,242,242,244,0.7490196078431373
32,5,248,248,248,0.7294117647058823
33,5,248,248,249,0.7098039215686275
34,5,244,244,245,0.6941176470588235
35,5,243,243,246,0.6784313725490196
36,5,244,244,244,0.6627450980392157
37,5,243,244,245,0.6509803921568628
38,5,243,243,245,0.6431372549019608
39,5,244,244,245,0.6352941176470588
40,5,247,247,249,0.6274509803921569
41,5,247,248,249,0.6235294117647059
42,5,243,244,246,0.6235294117647059
43,5,243,244,246,0.6235294117647059
44,5,242,242,246,0.6274509803921569
45,5,242,244,246,0.6313725490196078
46,5,244,244,245,0.6352941176470588
47,5,243,243,245,0.6431372549019608
48,5,247,247,248,0.6509803921568628
49,5,246,246,248,0.6627450980392157
50,5,244,244,246,0.6745098039215687
51,5,243,243,245,0.6862745098039216
52,5,242,242,244,0.7019607843137254
53,5,244,244,244,0.7137254901960784
54,5,242,242,244,0.7372549019607844
55,5,243,243,244,0.7568627450980392
56,5,246,246,247,0.7764705882352941
57,5,233,237,245,0.803921568627451
58,5,209,213,239,0.8156862745098039
59,5,197,204,232,0.7294117647058823
60,5,215,219,239,0.49019607843137253
61,5,242,244,250,0.1803921568627451
62,5,255,255,255,0.011764705882352941
16,6,255,255,255,0.00392156862745098
17,6,255,255,255,0.00392156862745098
18,6,255,255,255,0.00784313725490196
19,6,255,255,255,0.00784313725490196
21,6,246,247,250,0.09019607843137255
22,6,210,213,231,0.38823529411764707
23,6,176,183,214,0.7019607843137254
24,6,193,199,225,0.8274509803921568
25,6,226,230,242,0.8196078431372549
26,6,242,242,244,0.792156862745098
27,6,243,243,243,0.7725490196078432
28,6,242,242,244,0.7490196078431373
29,6,243,243,245,0.7254901960784313
30,6,242,244,244,0.7058823529411765
31,6,243,243,245,0.6823529411764706
32,6,248,248,250,0.6588235294117647
33,6,247,247,249,0.6392156862745098
34,6,245,245,247,0.615686274509804
35,6,244,244,247,0.6
36,6,244,244,246,0.5882352941176471
37,6,244,245,247,0.5725490196078431
38,6,244,245,247,0.5607843137254902
39,6,244,244,247,0.5529411764705883
40,6,247,248,251,0.5490196078431373
41,6,247,247,251,0.5450980392156862
42,6,245,245,248,0.5450980392156862
43,6,243,243,247,0.5490196078431373
44,6,244,244,247,0.5529411764705883
45,6,244,244,247,0.5607843137254902
46,6,244,245,247,0.5647058823529412
47,6,243,245,247,0.5764705882352941
48,6,247,248,250,0.5882352941176471
49,6,247,248,250,0.596078431372549
50,6,245,245,246,0.615686274509804
51,6,242,244,246,0.6274509803921569
52,6,243,243,245,0.6431372549019608
53,6,244,244,246,0.6627450980392157
54,6,243,243,245,0.6823529411764706
55,6,242,242,244,0.7019607843137254
56,6,246,246,248,0.7254901960784313
57,6,248,248,248,0.7411764705882353
58,6,241,241,244,0.7647058823529411
59,6,221,225,237,0.8
60,6,193,199,225,0.8274509803921568
61,6,188,195,227,0.7647058823529411
62,6,213,217,237,0.4980392156862745
63,6,242,244,249,0.1607843137254902
15,7,255,255,255,0.00392156862745098
16,7,255,255,255,0.00784313725490196
17,7,255,255,255,0.00784313725490196
18,7,255,255,255,0.00392156862745098
19,7,252,252,253,0.0392156862745098
20,7,223,226,239,0.2980392156862745
21,7,186,192,221,0.6588235294117647
22,7,180,189,221,0.8196078431372549
23,7,210,214,231,0.8117647058823529
24,7,239,239,242,0.7843137254901961
25,7,244,244,246,0.7568627450980392
26,7,243,243,243,0.7333333333333333
27,7,243,243,244,0.7098039215686275
28,7,241,241,241,0.6823529411764706
29,7,244,244,246,0.6549019607843137
30,7,242,242,246,0.6274509803921569
31,7,241,241,244,0.596078431372549
32,7,245,245,248,0.5686274509803921
33,7,246,246,248,0.5450980392156862
34,7,245,245,248,0.5215686274509804
35,7,244,244,247,0.5058823529411764
36,7,243,243,246,0.49019607843137253
37,7,245,245,248,0.47843137254901963
38,7,245,245,248,0.47058823529411764
39,7,243,244,247,0.4627450980392157
40,7,245,245,249,0.4549019607843137
41,7,245,246,250,0.4549019607843137
42,7,245,246,249,0.4588235294117647
43,7,244,245,248,0.4666666666666667
44,7,243,244,247,0.47058823529411764
45,7,245,245,248,0.4823529411764706
46,7,244,245,248,0.49019607843137253
47,7,242,243,246,0.5019607843137255
48,7,244,244,248,0.5176470588235295
49,7,245,245,249,0.5294117647058824
50,7,243,245,247,0.5490196078431373
51,7,243,244,246,0.5647058823529412
52,7,241,242,244,0.5843137254901961
53,7,243,243,246,0.6078431372549019
54,7,242,242,245,0.6313725490196078
55,7,241,241,243,0.6509803921568628
56,7,243,244,246,0.6745098039215687
57,7,245,245,246,0.6980392156862745
58,7,243,243,243,0.7215686274509804
59,7,242,242,242,0.7490196078431373
60,7,235,236,240,0.7725490196078432
61,7,216,220,236,0.807843137254902
62,7,193,201,233,0.8313725490196079
63,7,190,197,229,0.7490196078431373
64,7,218,222,237,0.42745098039215684
65,7,250,250,252,0.08235294117647059
13,8,255,255,255,0.00392156862745098
14,8,255,255,255,0.00392156862745098
15,8,255,255,255,0.00784313725490196
16,8,255,255,255,0.00784313725490196
17,8,255,255,255,0.00784313725490196
18,8,240,241,247,0.14901960784313725
19,8,196,202,225,0.5372549019607843
20,8,173,181,215,0.792156862745098
21,8,195,201,228,0.8117647058823529
22,8,228,229,242,0.7803921568627451
23,8,241,241,244,0.7529411764705882
24,8,247,247,248,0.7294117647058823
25,8,247,247,249,0.6941176470588235
26,8,244,244,246,0.6666666666666666
27,8,242,244,246,0.6313725490196078
28,8,243,244,247,0.592156862745098
29,8,244,244,247,0.5568627450980392
30,8,244,244,248,0.5254901960784314
31,8,246,246,249,0.49019607843137253
32,8,249,249,252,0.4627450980392157
33,8,249,249,252,0.43529411764705883
34,8,247,247,250,0.4117647058823529
35,8,247,248,250,0.39215686274509803
36,8,247,247,250,0.3803921568627451
37,8,247,248,250,0.3686274509803922
38,8,247,248,250,0.3607843137254902
39,8,247,247,250,0.3607843137254902
40,8,249,249,252,0.3568627450980392
41,8,248,249,251,0.3607843137254902
42,8,246,247,250,0.36470588235294116
43,8,245,246,249,0.3764705882352941
44,8,245,246,249,0.3843137254901961
45,8,245,246,249,0.396078431372549
46,8,245,246,249,0.40784313725490196
47,8,245,246,249,0.4235294117647059
48,8,247,248,251,0.4392156862745098
49,8,247,248,251,0.4549019607843137
50,8,244,245,248,0.4745098039215686
51,8,244,245,248,0.49411764705882355
52,8,243,244,247,0.5137254901960784
53,8,244,244,247,0.5372549019607843
54,8,243,244,247,0.5607843137254902
55,8,243,243,246,0.5843137254901961
56,8,246,247,249,0.615686274509804
57,8,247,247,249,0.6392156862745098
58,8,244,244,246,0.6705882352941176
59,8,243,243,245,0.6941176470588235
60,8,243,243,243,0.7215686274509804
61,8,243,243,244,0.7529411764705882
62,8,228,232,243,0.7803921568627451
63,8,202,210,239,0.8117647058823529
64,8,191,198,232,0.8352941176470589
65,8,200,206,232,0.6666666666666666
66,8,235,237,246,0.2549019607843137
67,8,255,255,255,0.00784313725490196
12,9,255,255,255,0.00392156862745098
13,9,255,255,255,0.00392156862745098
14,9,255,255,255,0.00784313725490196
15,9,255,255,255,0.00784313725490196
16,9,253,253,254,0.03137254901960784
17,9,220,223,236,0.3058823529411765
18,9,178,185,216,0.7019607843137254
19,9,176,182,217,0.8156862745098039
20,9,204,209,235,0.788235294117647
21,9,234,235,244,0.7568627450980392
22,9,243,243,245,0.7294117647058823
23,9,243,243,245,0.6941176470588235
24,9,246,246,248,0.6588235294117647
25,9,248,248,249,0.6196078431372549
26,9,245,245,247,0.5803921568627451
27,9,244,245,247,0.5372549019607843
28,9,245,246,249,0.49411764705882355
29,9,246,247,250,0.45098039215686275
30,9,246,247,250,0.41568627450980394
31,9,247,248,251,0.3764705882352941
32,9,251,251,253,0.34509803921568627
33,9,251,251,253,0.3176470588235294
34,9,250,250,252,0.2980392156862745
35,9,250,250,252,0.2784313725490196
36,9,250,250,252,0.26666666666666666
37,9,250,250,252,0.25882352941176473
38,9,250,250,252,0.2549019607843137
39,9,249,250,252,0.2549019607843137
40,9,250,250,252,0.25882352941176473
41,9,249,250,252,0.26666666666666666
42,9,248,249,251,0.27450980392156865
43,9,247,248,251,0.28627450980392155
44,9,247,247,251,0.2980392156862745
45,9,247,248,251,0.30980392156862746
46,9,247,247,251,0.3254901960784314
47,9,246,247,251,0.3411764705882353
48,9,248,249,252,0.3607843137254902
49,9,247,248,251,0.3764705882352941
50,9,245,246,249,0.396078431372549
51,9,245,245,249,0.41568627450980394
52,9,245,245,249,0.4392156862745098
53,9,244,245,249,0.4666666666666667
54,9,244,245,248,0.49411764705882355
55,9,244,245,248,0.5215686274509804
56,9,246,247,249,0.5529411764705883
57,9,247,247,250,0.5803921568627451
58,9,244,244,246,0.611764705882353
59,9,243,243,245,0.6431372549019608
60,9,243,244,245,0.6705882352941176
61,9,244,244,244,0.7058823529411765
62,9,244,242,245,0.7372549019607844
63,9,233,234,244,0.7647058823529411
64,9,210,217,242,0.796078431372549
65,9,191,200,233,0.8392156862745098
66,9,181,189,221,0.796078431372549
67,9,214,218,235,0.45098039215686275
68,9,251,251,253,0.06666666666666667
11,10,255,255,255,0.00392156862745098
12,10,255,255,255,0.00392156862745098
13,10,255,255,255,0.00784313725490196
14,10,255,255,255,0.00784313725490196
15,10,247,248,251,0.07450980392156863
16,10,202,206,226,0.4588235294117647
17,10,170,177,212,0.7843137254901961
18,10,183,191,224,0.803921568627451
19,10,207,213,239,0.7686274509803922
20,10,231,231,242,0.7372549019607844
21,10,244,244,244,0.7058823529411765
22,10,243,243,245,0.6705882352941176
23,10,240,240,242,0.6313725490196078
24,10,243,244,246,0.5882352941176471
25,10,245,246,248,0.5490196078431373
26,10,245,245,248,0.49411764705882355
27,10,244,245,248,0.44313725490196076
28,10,245,245,248,0.38823529411764707
29,10,248,248,251,0.34509803921568627
30,10,248,249,251,0.3058823529411765
31,10,248,249,251,0.26666666666666666
32,10,250,251,252,0.23137254901960785
33,10,251,251,253,0.21176470588235294
34,10,251,251,253,0.19215686274509805
35,10,251,251,253,0.1803921568627451
36,10,251,251,253,0.16862745098039217
37,10,252,252,253,0.16470588235294117
38,10,251,252,253,0.16470588235294117
39,10,251,251,253,0.16470588235294117
40,10,250,251,252,0.16862745098039217
41,10,250,250,253,0.17647058823529413
42,10,250,251,253,0.1843137254901961
43,10,250,250,253,0.19607843137254902
44,10,249,249,253,0.20784313725490197
45,10,249,250,253,0.2235294117647059
46,10,248,249,252,0.24313725490196078
47,10,247,248,251,0.25882352941176473
48,10,247,248,251,0.2784313725490196
49,10,247,247,251,0.2980392156862745
50,10,247,248,251,0.3176470588235294
51,10,246,246,250,0.3411764705882353
52,10,245,245,248,0.36470588235294116
53,10,246,247,250,0.39215686274509803
54,10,245,246,249,0.4196078431372549
55,10,243,244,247,0.45098039215686275
56,10,244,244,248,0.4823529411764706
57,10,244,245,248,0.5137254901960784
58,10,244,245,247,0.5450980392156862
59,10,243,243,246,0.5843137254901961
60,10,241,241,243,0.6196078431372549
61,10,244,244,246,0.6588235294117647
62,10,243,243,245,0.6901960784313725
63,10,240,240,242,0.7254901960784313
64,10,235,235,243,0.7568627450980392
65,10,208,213,239,0.788235294117647
66,10,192,198,231,0.8196078431372549
67,10,172,181,215,0.8352941176470589
68,10,191,197,221,0.611764705882353
69,10,243,244,249,0.15294117647058825
10,11,255,255,255,0.00392156862745098
11,11,255,255,255,0.00784313725490196
12,11,255,255,255,0.011764705882352941
13,11,255,255,255,0.00392156862745098
14,11,241,242,247,0.12156862745098039
15,11,186,191,215,0.5647058823529412
16,11,165,173,209,0.8156862745098039
17,11,190,197,230,0.788235294117647
18,11,207,213,241,0.7568627450980392
19,11,230,233,243,0.7215686274509804
20,11,243,243,243,0.6862745098039216
21,11,243,243,245,0.6431372549019608
22,11,242,242,245,0.6
23,11,243,243,245,0.5607843137254902
24,11,247,247,250,0.5490196078431373
25,11,248,248,251,0.47058823529411764
26,11,247,247,250,0.3843137254901961
27,11,247,248,251,0.32941176470588235
28,11,249,249,251,0.2784313725490196
29,11,250,250,252,0.23529411764705882
30,11,251,251,253,0.19607843137254902
31,11,251,252,253,0.16470588235294117
32,11,253,253,254,0.13725490196078433
33,11,253,253,254,0.12156862745098039
34,11,253,253,254,0.10588235294117647
35,11,253,253,254,0.09803921568627451
36,11,253,253,254,0.09019607843137255
37,11,253,253,254,0.08627450980392157
38,11,253,253,254,0.08627450980392157
39,11,252,253,254,0.09019607843137255
40,11,253,253,254,0.09803921568627451
41,11,252,253,254,0.10588235294117647
42,11,251,252,253,0.11372549019607843
43,11,251,251,253,0.12549019607843137
44,11,251,251,253,0.13725490196078433
45,11,250,250,253,0.15294117647058825
46,11,250,250,253,0.16862745098039217
47,11,249,249,252,0.1843137254901961
48,11,249,249,252,0.20784313725490197
49,11,248,249,252,0.22745098039215686
50,11,247,248,251,0.24705882352941178
51,11,247,248,251,0.26666666666666666
52,11,246,246,250,0.29411764705882354
53,11,245,246,249,0.3215686274509804
54,11,245,246,249,0.34509803921568627
55,11,245,246,249,0.3764705882352941
56,11,246,247,251,0.4117647058823529
57,11,246,247,251,0.4470588235294118
58,11,243,244,248,0.4823529411764706
59,11,243,244,247,0.5176470588235295
60,11,243,243,246,0.5568627450980392
61,11,242,242,245,0.596078431372549
62,11,243,244,245,0.6352941176470588
63,11,244,244,245,0.6745098039215687
64,11,246,246,249,0.7176470588235294
65,11,238,241,247,0.7529411764705882
66,11,205,210,238,0.7843137254901961
67,11,189,196,231,0.8156862745098039
68,11,166,174,211,0.8509803921568627
69,11,173,179,209,0.7137254901960784
70,11,233,235,244,0.24313725490196078
9,12,255,255,255,0.00392156862745098
10,12,255,255,255,0.00784313725490196
11,12,255,255,255,0.011764705882352941
12,12,255,255,255,0.00784313725490196
13,12,231,233,240,0.16470588235294117
14,12,165,172,200,0.6352941176470588
15,12,159,167,203,0.8156862745098039
16,12,192,200,231,0.7803921568627451
17,12,211,216,244,0.7411764705882353
18,12,227,230,244,0.7058823529411765
19,12,242,242,244,0.6666666666666666
20,12,243,243,244,0.6235294117647059
21,12,243,243,246,0.5764705882352941
22,12,244,244,247,0.5450980392156862
23,12,244,244,248,0.5333333333333333
24,12,248,249,252,0.4627450980392157
25,12,249,250,253,0.34901960784313724
26,12,249,250,252,0.28627450980392155
27,12,250,250,252,0.23529411764705882
28,12,251,251,253,0.18823529411764706
29,12,252,252,253,0.1450980392156863
30,12,253,253,254,0.11372549019607843
31,12,253,254,254,0.08627450980392157
32,12,254,254,254,0.07450980392156863
33,12,254,254,254,0.058823529411764705
34,12,254,254,254,0.047058823529411764
35,12,254,254,254,0.043137254901960784
36,12,254,254,254,0.0392156862745098
37,12,254,254,254,0.0392156862745098
38,12,254,254,254,0.0392156862745098
39,12,254,254,254,0.043137254901960784
40,12,254,254,254,0.047058823529411764
41,12,254,254,254,0.054901960784313725
42,12,253,253,254,0.06274509803921569
43,12,252,253,254,0.07058823529411765
44,12,252,252,254,0.08235294117647059
45,12,252,252,253,0.09411764705882353
46,12,251,251,253,0.10588235294117647
47,12,250,251,253,0.12156862745098039
48,12,250,250,253,0.1411764705882353
49,12,249,250,253,0.1568627450980392
50,12,248,249,252,0.17647058823529413
51,12,248,249,252,0.19607843137254902
52,12,246,247,251,0.2196078431372549
53,12,246,247,251,0.24705882352941178
54,12,246,247,251,0.27450980392156865
55,12,245,246,251,0.3058823529411765
56,12,246,247,251,0.3411764705882353
57,12,246,247,250,0.3764705882352941
58,12,245,246,249,0.4117647058823529
59,12,243,244,248,0.4549019607843137
60,12,243,244,247,0.49411764705882355
61,12,244,244,247,0.5372549019607843
62,12,243,244,246,0.5803921568627451
63,12,243,243,246,0.6196078431372549
64,12,248,248,250,0.6627450980392157
65,12,247,247,249,0.7058823529411765
66,12,233,235,244,0.7450980392156863
67,12,203,209,236,0.7803921568627451
68,12,189,197,231,0.807843137254902
69,12,158,168,204,0.8470588235294118
70,12,157,164,197,0.7686274509803922
71,12,225,228,239,0.30196078431372547
8,13,255,255,255,0.00392156862745098
9,13,255,255,255,0.00392156862745098
10,13,255,255,255,0.011764705882352941
11,13,255,255,255,0.00784313725490196
12,13,229,231,238,0.17647058823529413
13,13,157,164,193,0.6627450980392157
14,13,157,165,201,0.8117647058823529
15,13,189,196,226,0.7725490196078432
16,13,209,215,242,0.7333333333333333
17,13,221,226,244,0.6980392156862745
18,13,242,243,245,0.6549019607843137
19,13,242,243,245,0.6078431372549019
20,13,242,242,244,0.5607843137254902
21,13,244,245,247,0.5372549019607843
22,13,244,245,247,0.5098039215686274
23,13,243,244,247,0.4549019607843137
24,13,247,248,250,0.33725490196078434
25,13,250,250,252,0.25882352941176473
26,13,250,251,253,0.20784313725490197
27,13,252,252,253,0.1568627450980392
28,13,252,252,253,0.11764705882352941
29,13,253,253,254,0.08627450980392157
30,13,254,254,254,0.06274509803921569
31,13,254,254,254,0.043137254901960784
32,13,254,254,255,0.03137254901960784
33,13,254,254,255,0.023529411764705882
34,13,254,254,255,0.0196078431372549
35,13,255,255,255,0.01568627450980392
36,13,254,255,255,0.01568627450980392
37,13,254,255,255,0.01568627450980392
38,13,254,255,255,0.01568627450980392
39,13,255,255,255,0.01568627450980392
40,13,254,254,255,0.0196078431372549
41,13,254,254,255,0.023529411764705882
42,13,254,254,255,0.027450980392156862
43,13,254,254,254,0.03529411764705882
44,13,253,253,254,0.043137254901960784
45,13,253,253,254,0.050980392156862744
46,13,252,253,254,0.058823529411764705
47,13,252,252,254,0.07058823529411765
48,13,251,251,253,0.08627450980392157
49,13,251,251,253,0.09803921568627451
50,13,250,251,253,0.11372549019607843
51,13,249,250,253,0.13333333333333333
52,13,248,249,253,0.15294117647058825
53,13,247,248,252,0.1803921568627451
54,13,246,247,252,0.20784313725490197
55,13,245,246,252,0.23529411764705882
56,13,244,246,251,0.27058823529411763
57,13,245,246,250,0.30196078431372547
58,13,245,246,250,0.3411764705882353
59,13,245,245,249,0.3803921568627451
60,13,243,244,247,0.4235294117647059
61,13,244,245,248,0.47058823529411764
62,13,244,244,247,0.5176470588235295
63,13,241,241,244,0.5647058823529412
64,13,243,243,246,0.611764705882353
65,13,244,245,246,0.6549019607843137
66,13,244,244,245,0.6980392156862745
67,13,228,231,242,0.7411764705882353
68,13,196,202,233,0.7725490196078432
69,13,175,184,218,0.8117647058823529
70,13,139,149,186,0.8431372549019608
71,13,145,153,186,0.788235294117647
72,13,222,224,237,0.33725490196078434
73,13,255,255,255,0.00392156862745098
7,14,255,255,255,0.00392156862745098
8,14,255,255,255,0.00392156862745098
9,14,255,255,255,0.00784313725490196
10,14,255,255,255,0.00392156862745098
11,14,230,231,239,0.17254901960784313
12,14,154,160,190,0.6705882352941176
13,14,155,163,199,0.803921568627451
14,14,192,201,231,0.7647058823529411
15,14,213,219,243,0.7294117647058823
16,14,221,227,245,0.6862745098039216
17,14,241,243,249,0.6431372549019608
18,14,242,242,245,0.596078431372549
19,14,243,243,246,0.5568627450980392
20,14,243,243,247,0.5294117647058824
21,14,244,245,249,0.48627450980392156
22,14,245,246,249,0.43529411764705883
23,14,247,248,251,0.3411764705882353
24,14,251,252,253,0.24313725490196078
25,14,252,252,254,0.18823529411764706
26,14,252,252,253,0.1450980392156863
27,14,253,253,254,0.10196078431372549
28,14,253,254,254,0.07058823529411765
29,14,254,254,254,0.050980392156862744
30,14,254,254,255,0.03137254901960784
31,14,254,254,255,0.0196078431372549
32,14,255,255,255,0.011764705882352941
33,14,255,255,255,0.011764705882352941
34,14,255,255,255,0.00784313725490196
35,14,255,255,255,0.00392156862745098
36,14,255,255,255,0.00392156862745098
37,14,255,255,255,0.00392156862745098
38,14,255,255,255,0.00392156862745098
39,14,255,255,255,0.00392156862745098
40,14,255,255,255,0.00784313725490196
41,14,255,255,255,0.00784313725490196
42,14,255,255,255,0.011764705882352941
43,14,255,255,255,0.011764705882352941
44,14,254,254,255,0.0196078431372549
45,14,254,254,255,0.023529411764705882
46,14,254,254,255,0.027450980392156862
47,14,254,254,254,0.03529411764705882
48,14,253,253,254,0.047058823529411764
49,14,253,253,254,0.058823529411764705
50,14,251,252,254,0.07058823529411765
51,14,251,251,253,0.08627450980392157
52,14,250,250,253,0.10196078431372549
53,14,248,249,253,0.12549019607843137
54,14,247,248,253,0.1450980392156863
55,14,246,248,252,0.17254901960784313
56,14,246,247,252,0.20392156862745098
57,14,246,247,252,0.23921568627450981
58,14,244,245,251,0.27450980392156865
59,14,244,245,250,0.3137254901960784
60,14,244,245,249,0.3568627450980392
61,14,243,244,248,0.403921568627451
62,14,243,244,248,0.4549019607843137
63,14,243,244,248,0.5019607843137255
64,14,246,247,249,0.5529411764705883
65,14,247,247,249,0.6039215686274509
66,14,243,243,245,0.6509803921568628
67,14,240,240,245,0.6980392156862745
68,14,213,219,242,0.7372549019607844
69,14,189,196,229,0.7803921568627451
70,14,164,172,207,0.8156862745098039
71,14,129,137,173,0.8431372549019608
72,14,143,151,185,0.8
73,14,224,227,240,0.3333333333333333
7,15,255,255,255,0.00392156862745098
8,15,255,255,255,0.00784313725490196
9,15,255,255,255,0.00784313725490196
10,15,236,237,243,0.1411764705882353
11,15,160,166,194,0.6509803921568628
12,15,158,166,201,0.8117647058823529
13,15,193,202,231,0.7607843137254902
14,15,217,223,243,0.7215686274509804
15,15,218,222,243,0.6784313725490196
16,15,237,238,247,0.6352941176470588
17,15,247,247,250,0.5843137254901961
18,15,244,245,247,0.5450980392156862
19,15,243,244,247,0.5176470588235295
20,15,244,245,248,0.47058823529411764
21,15,246,247,250,0.41568627450980394
22,15,248,248,251,0.3568627450980392
23,15,250,250,252,0.25098039215686274
24,15,253,253,254,0.1843137254901961
25,15,253,253,254,0.1411764705882353
26,15,253,253,254,0.10196078431372549
27,15,253,254,254,0.07450980392156863
28,15,254,254,254,0.047058823529411764
29,15,254,254,255,0.03137254901960784
30,15,254,254,255,0.0196078431372549
31,15,255,255,255,0.011764705882352941
32,15,255,255,255,0.00784313725490196
33,15,255,255,255,0.00392156862745098
34,15,255,255,255,0.00392156862745098
35,15,255,255,255,0.00392156862745098
36,15,255,255,255,0.00392156862745098
37,15,255,255,255,0.00392156862745098
38,15,255,255,255,0.00392156862745098
39,15,255,255,255,0.00392156862745098
40,15,255,255,255,0.00392156862745098
41,15,255,255,255,0.00392156862745098
42,15,255,255,255,0.00392156862745098
43,15,255,255,255,0.00392156862745098
44,15,255,255,255,0.00784313725490196
45,15,255,255,255,0.00784313725490196
46,15,255,255,255,0.011764705882352941
47,15,255,255,255,0.01568627450980392
48,15,254,254,255,0.023529411764705882
49,15,254,254,255,0.027450980392156862
50,15,254,254,254,0.0392156862745098
51,15,253,253,254,0.047058823529411764
52,15,252,252,254,0.06274509803921569
53,15,251,251,254,0.0784313725490196
54,15,250,250,253,0.09803921568627451
55,15,249,250,253,0.11764705882352941
56,15,248,249,253,0.1450980392156863
57,15,247,248,252,0.17647058823529413
58,15,245,247,252,0.21176470588235294
59,15,244,245,251,0.24705882352941178
60,15,244,245,250,0.2901960784313726
61,15,246,246,250,0.3333333333333333
62,15,245,245,249,0.3843137254901961
63,15,245,245,249,0.43529411764705883
64,15,247,248,251,0.49019607843137253
